Gene,Delta_Correlation,P_Value,FDR,Cancer,Mutated_Gene
A1BG,-0.353572514089687,0.141437645540585,0.6970290923399827,Endometrial,PTEN
A2M,-0.35157081893924,0.18985672202617188,0.7057978396983006,Endometrial,PTEN
A2ML1,0.0530532161337115,0.8095414645237142,0.9510363793196458,Endometrial,PTEN
A4GALT,-0.2136127556799966,0.37857635861925965,0.7908237979132968,Endometrial,PTEN
AAAS,0.41920747815484655,0.08856740959259882,0.6731961028033387,Endometrial,PTEN
AACS,0.16876244665718354,0.31150103781017224,0.7560242737517826,Endometrial,PTEN
AADAT,-0.282835625796568,0.18688408332924056,0.7057978396983006,Endometrial,PTEN
AAGAB,-0.2605446047551311,0.18487355516062476,0.7057978396983006,Endometrial,PTEN
AAK1,-0.012802275960170695,0.7791208097500971,0.9423460938356975,Endometrial,PTEN
AAMDC,-0.24031294452347085,0.07706528811050443,0.6731961028033387,Endometrial,PTEN
AAMP,-0.5212883560251981,0.01077447071783414,0.6522309761512823,Endometrial,PTEN
AAR2,-0.475509042877464,0.043209844627170986,0.6612041837209194,Endometrial,PTEN
AARS2,0.49112375533428165,0.016994993334405677,0.6522309761512823,Endometrial,PTEN
AARSD1,0.19480593375330219,0.47601681765956505,0.835029150194183,Endometrial,PTEN
AASDH,0.28500742954524466,0.38759864148578305,0.7960085606834146,Endometrial,PTEN
AASDHPPT,-0.24994919731761833,0.16298453101951516,0.6970290923399827,Endometrial,PTEN
AASS,-0.025624872993293968,0.6232777234439952,0.8907940760190527,Endometrial,PTEN
AATF,-0.29332249542775857,0.18237865335336034,0.7052242338264054,Endometrial,PTEN
ABAT,0.24410485673643562,0.10681088960202526,0.6809976615320941,Endometrial,PTEN
ABCA1,-0.28731671601338465,0.33114060788326594,0.7665103568913343,Endometrial,PTEN
ABCA12,0.060138146167557915,0.8993642916499154,0.9751067376429642,Endometrial,PTEN
ABCA2,0.5725274725274725,0.05983825443231252,0.6612956840644145,Endometrial,PTEN
ABCA7,0.22313934908754518,0.5331085259107349,0.8541033609122881,Endometrial,PTEN
ABCA8,-0.5698219157568876,0.032075886668576095,0.6612041837209194,Endometrial,PTEN
ABCB1,-0.16877404779554517,0.34189376773228397,0.7712902364309642,Endometrial,PTEN
ABCB10,-0.42701077016866495,0.08068736106777305,0.6731961028033387,Endometrial,PTEN
ABCB6,-0.04328794960373905,0.8128083921670689,0.9513011280658111,Endometrial,PTEN
ABCB7,0.025909368014631173,0.928967213865662,0.9841232655185798,Endometrial,PTEN
